pickup_datetime,pickup_longitude,pickup_latitude,pickup_hour,pickup_day,pickup_dayname,pickup_monthname,pickup_groupofday,pickup_timeofday,distance,average_speed,duration_min
2016-01-19 18:18:31,-73.78217315673827,40.64470672607422,18,1,Tuesday,January,Weekday,Evening,18.975666391607895,25.681353011198652,44.0
2016-01-19 17:04:19,-73.78181457519531,40.64481735229492,17,1,Tuesday,January,Weekday,Evening,22.717645859598193,18.39485494704307,74.0
2016-01-11 16:38:18,-73.87062835693358,40.7735710144043,16,0,Monday,January,Weekday,Afternoon,13.329606504087831,17.475085001717478,46.0
2016-01-18 15:48:26,-73.78939819335938,40.64684295654297,15,0,Monday,January,Weekday,Afternoon,19.761569603002226,32.60387285554904,36.0
2016-01-08 20:30:32,-73.872802734375,40.77416610717773,20,4,Friday,January,Weekday,Evening,8.422566965488173,14.899872764499962,34.0
2016-01-02 21:57:33,-73.77678680419923,40.645118713378906,21,5,Saturday,January,Weekend,Evening,20.768521767057265,31.694225672490955,39.0
2016-01-12 19:33:28,-73.77680969238281,40.645050048828125,19,1,Tuesday,January,Weekday,Evening,19.140577817911197,34.23054155215117,34.0
2016-01-17 22:41:39,-73.78189086914062,40.64508056640625,22,6,Sunday,January,Weekend,Evening,21.44604483998888,36.922889251056894,35.0
2016-01-12 17:58:57,-73.95423126220702,40.74415969848633,17,1,Tuesday,January,Weekday,Evening,0.18672724106229352,0.2969161076962264,38.0
2016-01-08 17:18:40,-73.78219604492188,40.644844055175774,17,4,Friday,January,Weekday,Evening,22.427745808419647,22.37801688201517,60.0
2016-01-27 16:23:14,-73.863525390625,40.76967239379882,16,2,Wednesday,January,Weekday,Afternoon,9.525399309611537,12.492326963424967,46.0
2016-01-29 07:45:06,-73.77667236328125,40.64543151855469,7,4,Friday,January,Weekday,Morning,22.008944587244084,15.95493365164694,83.0
2016-01-27 10:11:29,-73.77677154541014,40.64519882202149,10,2,Wednesday,January,Weekday,Morning,12.928838120804722,21.16590142560118,37.0
2016-01-24 17:11:46,-73.78861999511719,40.64143753051758,17,6,Sunday,January,Weekend,Evening,15.638430328707326,21.57851636004077,43.0
2016-01-11 17:29:36,-73.8749008178711,40.774089813232415,17,0,Monday,January,Weekday,Evening,13.689376975449862,15.23392800977419,54.0
2016-01-15 11:16:24,-73.86289215087889,40.76886367797852,11,4,Friday,January,Weekday,Morning,10.549208777022471,14.89884331003566,42.0
2016-01-22 21:07:59,-73.77690124511719,40.64611053466797,21,4,Friday,January,Weekday,Evening,21.814139914130788,29.1178730778164,45.0
2016-01-16 20:11:34,-73.78144073486328,40.64492034912109,20,5,Saturday,January,Weekend,Evening,21.530903652100534,34.88355227163003,37.0
2016-01-13 10:54:45,-73.87265014648438,40.77412033081056,10,2,Wednesday,January,Weekday,Morning,12.578428897483366,18.040774514318773,42.0
2016-01-05 21:26:06,-73.78231811523438,40.64460754394531,21,1,Tuesday,January,Weekday,Evening,19.002754794786462,33.98406222614568,34.0
2016-01-22 15:21:56,-73.86280822753906,40.769073486328125,15,4,Friday,January,Weekday,Afternoon,9.49050428535893,14.071587902509124,40.0
2016-01-12 15:54:51,-73.78240203857422,40.64476776123047,15,1,Tuesday,January,Weekday,Afternoon,21.022637498259307,18.440910086192375,68.0
2016-01-26 09:34:31,-73.8629150390625,40.76872634887695,9,1,Tuesday,January,Weekday,Morning,8.880972665573596,7.917657651328615,67.0
2016-01-13 16:18:33,-73.86384582519531,40.76996994018555,16,2,Wednesday,January,Weekday,Afternoon,10.988560175526521,17.125028844976395,38.0
2016-01-08 19:25:10,-73.86266326904298,40.76883316040039,19,4,Friday,January,Weekday,Evening,12.511152375863167,19.633892133002355,38.0
2016-01-27 13:45:09,-73.77674865722656,40.64530944824219,13,2,Wednesday,January,Weekday,Afternoon,21.01970172177216,20.978909397942825,60.0
2016-01-27 13:01:14,-73.87454223632812,40.77406311035156,13,2,Wednesday,January,Weekday,Afternoon,10.746644659867858,9.408541044631393,69.0
2016-01-18 12:36:14,-73.7768325805664,40.64548110961913,12,0,Monday,January,Weekday,Afternoon,21.98324079207726,17.76024839575362,74.0
2016-01-31 01:15:53,-73.77669525146483,40.64524459838867,1,6,Sunday,January,Weekend,Late night,21.205215966605746,31.847633491773333,40.0
2016-01-31 12:48:27,-73.78197479248048,40.64466094970703,12,6,Sunday,January,Weekend,Afternoon,15.620775823706875,24.740340063944018,38.0
2016-01-19 05:57:59,-73.77775573730467,40.64674377441406,5,1,Tuesday,January,Weekday,Dawn,22.53778271187046,35.601587434284184,38.0
2016-01-04 14:04:57,-73.79003143310547,40.64697265625,14,0,Monday,January,Weekday,Afternoon,20.853254899392855,35.54532085123782,35.0
2016-01-26 15:40:44,-73.8626251220703,40.76883316040039,15,1,Tuesday,January,Weekday,Afternoon,13.464569817419616,15.95013206407062,51.0
2016-01-12 06:59:50,-73.77664184570312,40.64533615112305,6,1,Tuesday,January,Weekday,Morning,21.37245166725945,18.219470992690983,70.0
2016-01-04 12:53:53,-73.78182983398438,40.644775390625,12,0,Monday,January,Weekday,Afternoon,9.914223662668054,12.810913562672289,46.0
2016-01-18 13:53:49,-73.78221893310547,40.64448928833008,13,0,Monday,January,Weekday,Afternoon,19.553332842536793,32.48361708958581,36.0
2016-01-26 17:25:37,-73.8709259033203,40.7738151550293,17,1,Tuesday,January,Weekday,Evening,9.667157083126998,9.189798124968892,63.0
2016-01-25 10:22:01,-73.87274169921875,40.774261474609375,10,0,Monday,January,Weekday,Morning,9.224410843933352,12.665094980228858,44.0
2016-01-27 14:06:02,-73.86373901367188,40.76983642578125,14,2,Wednesday,January,Weekday,Afternoon,10.073939626899445,9.373528730120963,64.0
2016-01-26 18:32:13,-73.8709945678711,40.773750305175774,18,1,Tuesday,January,Weekday,Evening,7.537606745530832,12.703831593591289,36.0
2016-01-15 17:27:13,-73.8744125366211,40.77401351928711,17,4,Friday,January,Weekday,Evening,10.484245684564781,15.255975935502512,41.0
2016-01-17 13:55:43,-73.78238677978516,40.644729614257805,13,6,Sunday,January,Weekend,Afternoon,21.085404758437285,24.62928524671454,51.0
2016-01-26 17:27:24,-73.78185272216798,40.64477157592773,17,1,Tuesday,January,Weekday,Evening,20.52174800964235,20.004953380642423,62.0
2016-01-22 16:43:08,-73.78218078613281,40.64468765258789,16,4,Friday,January,Weekday,Afternoon,20.187199268084402,13.07555188289022,93.0
2016-01-11 11:15:36,-73.87307739257811,40.77413177490234,11,0,Monday,January,Weekday,Morning,10.451599400506899,18.765964010885202,33.0
2016-01-26 12:35:50,-73.77729034423827,40.64656829833984,12,1,Tuesday,January,Weekday,Afternoon,21.351034235813746,18.724414920567476,68.0
2016-01-25 15:16:08,-73.78229522705078,40.64476013183594,15,0,Monday,January,Weekday,Afternoon,21.48075584955454,13.73303517286385,94.0
2016-01-14 17:20:52,-73.87443542480467,40.77400207519531,17,3,Thursday,January,Weekday,Evening,11.832772013514427,17.54447250768202,40.0
2016-01-16 17:37:49,-73.77679443359375,40.645469665527344,17,5,Saturday,January,Weekend,Evening,42.64574792431192,41.673369307145194,61.0
2016-01-26 17:02:27,-73.86347198486328,40.769832611083984,17,1,Tuesday,January,Weekday,Evening,9.703544305294468,9.265983952005326,63.0
2016-01-30 07:42:24,-73.78250885009764,40.644073486328125,7,5,Saturday,January,Weekend,Morning,16.076595878212334,24.60703450746786,39.0
2016-01-15 19:21:55,-73.94070434570312,40.75589370727539,19,4,Friday,January,Weekday,Evening,17.84907188675863,29.679750019552458,36.0
2016-01-02 06:33:33,-73.77670288085938,40.645366668701165,6,5,Saturday,January,Weekend,Morning,21.446964499720668,37.534794457459604,34.0
2016-01-24 20:37:47,-73.86763763427734,40.70302200317384,20,6,Sunday,January,Weekend,Evening,2.3986995589431106,4.279146884140336,34.0
2016-01-22 15:02:10,-73.87110137939453,40.77387237548828,15,4,Friday,January,Weekday,Afternoon,10.068762974286404,0.435426887867658,1387.0
2016-01-15 12:06:34,-73.78334045410156,40.64860916137695,12,4,Friday,January,Weekday,Afternoon,19.661154390202295,22.512772202521713,52.0
2016-01-06 06:41:00,-73.78844451904298,40.641380310058594,6,2,Wednesday,January,Weekday,Morning,12.752868057441066,21.882900384550926,35.0
2016-01-02 22:06:22,-73.78996276855469,40.64718246459961,22,5,Saturday,January,Weekend,Evening,19.05735513461236,27.106471151562427,42.0
2016-01-15 14:41:59,-73.86315155029298,40.769207000732415,14,4,Friday,January,Weekday,Afternoon,9.25983371624243,15.866445206317348,35.0
2016-01-04 15:04:54,-73.78205108642578,40.644630432128906,15,0,Monday,January,Weekday,Afternoon,20.919535729604004,24.683817970034223,51.0
2016-01-10 13:26:43,-73.78194427490233,40.644824981689446,13,6,Sunday,January,Weekend,Afternoon,21.829305532481165,33.48338300678832,39.0
2016-01-15 18:18:41,-73.78988647460938,40.646461486816406,18,4,Friday,January,Weekday,Evening,20.5037509852841,25.115176436550783,49.0
2016-01-04 11:30:07,-73.78240203857422,40.64470672607422,11,0,Monday,January,Weekday,Morning,18.526186792534407,32.29746850030212,34.0
2016-01-14 14:42:58,-73.7766876220703,40.64525985717773,14,3,Thursday,January,Weekday,Afternoon,20.22163492552606,28.08560406323064,43.0
2016-01-03 15:16:56,-73.77684020996092,40.64516830444336,15,6,Sunday,January,Weekend,Afternoon,20.158853419247325,21.57950410624156,56.0
2016-01-08 16:57:55,-73.78900909423827,40.64703369140625,16,4,Friday,January,Weekday,Afternoon,19.676011019860507,28.71246034515518,41.0
2016-01-21 11:34:31,-73.78154754638672,40.64468765258789,11,3,Thursday,January,Weekday,Morning,21.026614009897326,22.081624981222397,57.0
2016-01-04 12:46:17,-73.78239440917967,40.64453887939453,12,0,Monday,January,Weekday,Afternoon,21.461203182221656,24.046166030500455,54.0
2016-01-06 17:31:19,-73.87454986572266,40.77412796020508,17,2,Wednesday,January,Weekday,Evening,9.213318406316436,11.778390008074988,47.0
2016-01-03 18:29:18,-73.78276062011719,40.64444732666016,18,6,Sunday,January,Weekend,Evening,22.792020189023287,25.834783589572993,53.0
2016-01-29 23:13:28,-73.7818832397461,40.64455032348633,23,4,Friday,January,Weekday,Late night,22.391611116314785,36.707559207073416,37.0
2016-01-25 15:29:11,-73.87429809570312,40.7739486694336,15,0,Monday,January,Weekday,Afternoon,9.038451267735109,13.302708325366474,41.0
2016-01-31 10:44:29,-73.78118896484375,40.64495468139648,10,6,Sunday,January,Weekend,Morning,21.80216380189716,36.625193507620054,36.0
2016-01-02 12:22:49,-73.78193664550781,40.64473724365234,12,5,Saturday,January,Weekend,Afternoon,21.38521243413013,27.184592077284062,47.0
2016-01-25 22:04:36,-73.78184509277344,40.64461135864258,22,0,Monday,January,Weekday,Evening,19.185599274076232,33.28585898152985,35.0
2016-01-14 07:34:09,-73.78134155273438,40.64495086669922,7,3,Thursday,January,Weekday,Morning,23.40623620355272,21.556011852849778,65.0
2016-01-22 16:15:57,-73.87285614013672,40.77420425415039,16,4,Friday,January,Weekday,Afternoon,9.9005821218573,17.856761342027195,33.0
2016-01-21 14:37:46,-73.8730239868164,40.773975372314446,14,3,Thursday,January,Weekday,Afternoon,13.023901538237261,19.568466418052648,40.0
2016-01-12 10:13:30,-73.86280059814453,40.76900100708008,10,1,Tuesday,January,Weekday,Morning,12.30259488766782,20.419244626834555,36.0
2016-01-22 17:50:32,-73.8630599975586,40.76961517333984,17,4,Friday,January,Weekday,Evening,11.1172038954418,17.16206433258597,39.0
2016-01-08 15:31:13,-73.86319732666014,40.76951599121094,15,4,Friday,January,Weekday,Afternoon,9.556424429867318,15.702020971028,37.0
2016-01-26 10:36:18,-73.86359405517578,40.769630432128906,10,1,Tuesday,January,Weekday,Morning,9.80570499332682,7.458385374176327,79.0
2016-01-02 19:56:36,-73.78227996826173,40.64485168457031,19,5,Saturday,January,Weekend,Evening,20.002435774824303,29.12976083712277,41.0
2016-01-18 22:00:50,-73.78884887695312,40.647090911865234,22,0,Monday,January,Weekday,Evening,30.863812832811952,45.78068652580264,40.0
2016-01-25 07:26:58,-73.81340026855469,40.72005462646485,7,0,Monday,January,Weekday,Morning,7.868480303949695,12.262566707454068,38.0
2016-01-28 00:11:44,-73.78179168701173,40.64468002319336,0,3,Thursday,January,Weekday,Late night,16.748918673245335,29.369755101647932,34.0
2016-01-28 10:00:42,-73.86392974853516,40.769962310791016,10,3,Thursday,January,Weekday,Morning,11.228724532514986,10.875277997593207,62.0
2016-01-05 11:17:46,-73.77660369873048,40.64584732055664,11,1,Tuesday,January,Weekday,Morning,20.408446895977544,33.67113145074205,36.0
2016-01-29 10:57:14,-73.78376007080078,40.646350860595696,10,4,Friday,January,Weekday,Morning,21.37280696993303,27.726884717750956,46.0
2016-01-10 19:45:44,-73.78236389160156,40.64472579956056,19,6,Sunday,January,Weekend,Evening,20.160246808551932,30.870645899951917,39.0
2016-01-22 13:57:51,-73.86279296875,40.76905059814453,13,4,Friday,January,Weekday,Afternoon,11.233888403520899,11.627946593638653,58.0
2016-01-11 19:45:16,-73.8641128540039,40.769866943359375,19,0,Monday,January,Weekday,Evening,37.01821966976003,59.334635267647414,37.0
2016-01-04 22:27:06,-73.7906723022461,40.64364242553711,22,0,Monday,January,Weekday,Evening,21.738624845105182,33.732348897577005,39.0
2016-01-22 15:54:29,-73.86309814453125,40.76958847045898,15,4,Friday,January,Weekday,Afternoon,12.982646468087452,12.139617476653202,64.0
2016-01-21 15:17:44,-73.7872314453125,40.641693115234375,15,3,Thursday,January,Weekday,Afternoon,4.622567347599513,4.316794410209662,64.0
2016-01-09 14:15:20,-73.77677917480467,40.645523071289055,14,5,Saturday,January,Weekend,Afternoon,22.43603737590172,30.421745594443006,44.0
2016-01-18 16:50:28,-73.78247833251953,40.644493103027344,16,0,Monday,January,Weekday,Afternoon,22.69554978463463,21.55209159184507,63.0
2016-01-29 15:09:13,-73.87088012695312,40.77376556396485,15,4,Friday,January,Weekday,Afternoon,7.15882518818257,7.679311882436608,56.0
2016-01-27 08:36:34,-73.87306213378906,40.774051666259766,8,2,Wednesday,January,Weekday,Morning,9.042342272777848,15.93364277141471,34.0
2016-01-21 18:20:56,-73.8636474609375,40.76987457275391,18,3,Thursday,January,Weekday,Evening,13.574320490270765,16.00116364275532,51.0
2016-01-12 17:03:25,-73.78215026855469,40.64471054077149,17,1,Tuesday,January,Weekday,Evening,19.788940301659483,29.56024277426313,40.0
2016-01-04 08:37:23,-73.78219604492188,40.644569396972656,8,0,Monday,January,Weekday,Morning,19.031790319555693,22.92219643706942,50.0
2016-01-04 20:21:26,-73.7825927734375,40.64447784423828,20,0,Monday,January,Weekday,Evening,20.599563025176757,32.66891052450939,38.0
2016-01-21 11:08:58,-73.87104797363281,40.77370071411133,11,3,Thursday,January,Weekday,Morning,11.355742519096204,17.344367021105786,39.0
2016-01-27 12:23:11,-73.78974151611328,40.64289855957031,12,2,Wednesday,January,Weekday,Afternoon,21.031950415919248,24.290991818193547,52.0
2016-01-15 18:20:49,-73.87449645996092,40.77410125732422,18,4,Friday,January,Weekday,Evening,9.707992586982023,13.907191927232505,42.0
2016-01-22 21:54:26,-73.7905044555664,40.64402770996094,21,4,Friday,January,Weekday,Evening,24.59988219934335,21.23730837353383,70.0
2016-01-07 16:37:27,-73.86392211914062,40.76988220214844,16,3,Thursday,January,Weekday,Afternoon,10.110663103787452,15.92230410045268,38.0
2016-01-12 13:33:50,-73.87322998046875,40.77412033081056,13,1,Tuesday,January,Weekday,Afternoon,13.296509923732817,21.81742740448411,37.0
2016-01-06 17:04:07,-73.78230285644531,40.64460372924805,17,2,Wednesday,January,Weekday,Evening,17.24363753105194,18.338875956214768,56.0
2016-01-19 08:07:21,-73.86315155029298,40.7694091796875,8,1,Tuesday,January,Weekday,Morning,12.32174978506221,16.04278453027991,46.0
2016-01-25 17:03:36,-73.8629150390625,40.76889801025391,17,0,Monday,January,Weekday,Evening,11.084064303836119,9.307821668721722,71.0
2016-01-12 15:04:57,-73.78183746337889,40.64472579956056,15,1,Tuesday,January,Weekday,Afternoon,20.80382103058736,28.176732772804556,44.0
2016-01-20 19:07:47,-73.86334228515625,40.76998901367188,19,2,Wednesday,January,Weekday,Evening,11.974047389180297,19.209701693872137,37.0
2016-01-21 05:47:10,-73.776611328125,40.6452522277832,5,3,Thursday,January,Weekday,Dawn,21.757001827502194,28.606722636598942,46.0
2016-01-08 14:54:41,-73.87110900878906,40.77386093139648,14,4,Friday,January,Weekday,Afternoon,9.512126475449982,15.199136844926734,38.0
2016-01-31 20:41:03,-73.7820587158203,40.64473342895508,20,6,Sunday,January,Weekend,Evening,19.83680978401118,33.277034120428816,36.0
2016-01-19 08:46:44,-73.87490844726561,40.77396774291992,8,1,Tuesday,January,Weekday,Morning,10.519442571485358,16.616934294579767,38.0
2016-01-28 17:38:36,-73.7896957397461,40.647491455078125,17,3,Thursday,January,Weekday,Evening,19.615079797262215,29.657407505310363,40.0
2016-01-08 18:16:01,-73.79055786132812,40.64403533935546,18,4,Friday,January,Weekday,Evening,20.564572290269712,23.236804847762386,53.0
2016-01-29 15:50:03,-73.86366271972656,40.76969146728516,15,4,Friday,January,Weekday,Afternoon,10.15651022295219,15.552291281424028,39.0
2016-01-25 08:56:16,-73.7786636352539,40.64669418334961,8,0,Monday,January,Weekday,Morning,21.44663777716042,15.798628196803255,81.0
2016-01-28 16:43:18,-73.78185272216798,40.6446533203125,16,3,Thursday,January,Weekday,Afternoon,20.268419628097686,22.61819921300424,54.0
2016-01-29 20:49:24,-73.78395080566406,40.64891052246094,20,4,Friday,January,Weekday,Evening,20.26503372885188,25.322499626472325,48.0
2016-01-05 18:07:50,-73.86369323730467,40.76974868774414,18,1,Tuesday,January,Weekday,Evening,10.783404999467415,16.283665267652136,40.0
2016-01-03 13:10:02,-73.78093719482422,40.64512634277344,13,6,Sunday,January,Weekend,Afternoon,23.181826843619262,26.35130301137649,53.0
2016-01-15 07:52:35,-73.77678680419923,40.6453514099121,7,4,Friday,January,Weekday,Morning,21.942226460312302,19.591273625278838,67.0
2016-01-29 09:48:02,-73.86392974853516,40.76993942260742,9,4,Friday,January,Weekday,Morning,15.23236280339634,27.039697284135514,34.0
2016-01-13 10:51:52,-73.78215789794923,40.644729614257805,10,2,Wednesday,January,Weekday,Morning,19.8137691229877,19.791778258256304,60.0
2016-01-06 13:33:26,-73.7818603515625,40.645469665527344,13,2,Wednesday,January,Weekday,Afternoon,20.85107216211162,31.407472712804115,40.0
2016-01-21 06:11:44,-73.78993225097656,40.647071838378906,6,3,Thursday,January,Weekday,Morning,17.194208400461406,27.57200456198711,37.0
2016-01-29 17:01:52,-73.7906951904297,40.64410400390625,17,4,Friday,January,Weekday,Evening,20.099152336555388,26.037045128319324,46.0
2016-01-14 21:56:45,-73.77678680419923,40.64525985717773,21,3,Thursday,January,Weekday,Evening,20.783664574230258,36.320967217101426,34.0
2016-01-27 16:18:25,-73.87303161621094,40.77410125732422,16,2,Wednesday,January,Weekday,Afternoon,12.084575129381262,7.859886263012203,92.0
2016-01-22 17:20:09,-73.77664947509764,40.64538192749024,17,4,Friday,January,Weekday,Evening,18.578330337789083,21.20544997338006,53.0
2016-01-29 16:46:07,-73.78975677490233,40.64706039428711,16,4,Friday,January,Weekday,Afternoon,17.779122342347165,16.785953431012274,64.0
2016-01-20 06:21:51,-73.77664184570312,40.64543151855469,6,2,Wednesday,January,Weekday,Morning,22.374003307978107,31.648884836432686,42.0
2016-01-04 17:18:27,-73.7767333984375,40.64528274536133,17,0,Monday,January,Weekday,Evening,21.119459636469905,23.194037428703982,55.0
2016-01-19 12:26:37,-73.87506866455078,40.77397918701172,12,1,Tuesday,January,Weekday,Afternoon,11.655620268174046,17.06394183221902,41.0
2016-01-25 14:31:03,-73.78038787841797,40.64530944824219,14,0,Monday,January,Weekday,Afternoon,19.38489059978998,13.257144027211991,88.0
2016-01-26 19:53:53,-73.79073333740233,40.6440315246582,19,1,Tuesday,January,Weekday,Evening,11.929118384303,20.94869569926381,34.0
2016-01-01 02:29:00,-73.88246154785155,40.73789978027344,2,4,Friday,January,Weekday,Late night,8.638876612665646,15.46492083818813,34.0
2016-01-04 14:09:09,-73.8729476928711,40.77398681640625,14,0,Monday,January,Weekday,Afternoon,14.516775283799399,24.838588888630152,35.0
2016-01-25 07:22:53,-73.79017639160156,40.64682769775391,7,0,Monday,January,Weekday,Morning,14.042556582103854,12.022164969220897,70.0
2016-01-09 15:54:52,-73.78224945068358,40.64455032348633,15,5,Saturday,January,Weekend,Afternoon,21.635577705871402,32.79498094363665,40.0
2016-01-14 21:17:46,-73.77667999267578,40.64534378051758,21,3,Thursday,January,Weekday,Evening,29.16753194778692,43.714868864293464,40.0
2016-01-25 19:37:10,-73.78177642822266,40.644798278808594,19,0,Monday,January,Weekday,Evening,20.568021754358533,25.585652493327824,48.0
2016-01-25 18:16:14,-73.79061126708984,40.64393997192384,18,0,Monday,January,Weekday,Evening,20.787996512388474,16.073193179681812,78.0
2016-01-31 12:05:05,-73.78184509277344,40.64466857910156,12,6,Sunday,January,Weekend,Afternoon,20.535084682944383,33.679409958359805,37.0
2016-01-06 16:19:37,-73.87091827392578,40.77376174926758,16,2,Wednesday,January,Weekday,Afternoon,0.9863649093600666,1.2754718655518102,46.0
2016-01-14 15:07:28,-73.7818603515625,40.64476776123047,15,3,Thursday,January,Weekday,Afternoon,21.408306426932132,24.630841526671677,52.0
2016-01-23 00:36:25,-73.78189086914062,40.64469146728516,0,5,Saturday,January,Weekend,Late night,20.179172022538328,33.12586378528864,37.0
2016-01-26 10:19:02,-73.86286163330078,40.76875686645508,10,1,Tuesday,January,Weekday,Morning,13.7590743375217,14.479002518292347,57.0
2016-01-05 17:36:37,-73.78949737548828,40.64301681518555,17,1,Tuesday,January,Weekday,Evening,20.401682141706722,15.44606849845304,79.0
2016-01-17 15:33:00,-73.77677917480467,40.64547348022461,15,6,Sunday,January,Weekend,Afternoon,25.48817075525346,38.07361606593878,40.0
2016-01-06 22:03:47,-73.87080383300781,40.77365112304688,22,2,Wednesday,January,Weekday,Evening,10.468743249838843,0.4702998153044217,1336.0
2016-01-15 21:20:46,-73.77855682373048,40.64669418334961,21,4,Friday,January,Weekday,Evening,27.24556645920294,42.06005113770608,39.0
2016-01-21 14:08:53,-73.87093353271484,40.77381134033203,14,3,Thursday,January,Weekday,Afternoon,12.455203893736309,16.251806457937917,46.0
2016-01-22 23:12:54,-73.7819061279297,40.64462661743164,23,4,Friday,January,Weekday,Late night,21.217448075397595,30.358828724734238,42.0
2016-01-14 14:27:20,-73.78226470947266,40.6445770263672,14,3,Thursday,January,Weekday,Afternoon,18.67173278343189,19.221686594325078,58.0
2016-01-07 10:01:22,-73.77676391601561,40.645286560058594,10,3,Thursday,January,Weekday,Morning,21.725001285539083,26.192231958453014,50.0
2016-01-09 16:29:32,-73.78990173339844,40.64345550537109,16,5,Saturday,January,Weekend,Afternoon,23.08077804197395,29.257324278558528,47.0
2016-01-17 13:46:22,-73.77914428710938,40.64668655395508,13,6,Sunday,January,Weekend,Afternoon,22.026925087175155,35.63906980396879,37.0
2016-01-26 12:05:37,-73.78964233398438,40.64702987670898,12,1,Tuesday,January,Weekday,Afternoon,17.27818351984815,16.870480247207304,61.0
2016-01-03 14:19:45,-73.7811508178711,40.64502334594727,14,6,Sunday,January,Weekend,Afternoon,19.906100215166195,28.72222876737407,42.0
2016-01-27 06:23:10,-73.7767333984375,40.6453971862793,6,2,Wednesday,January,Weekday,Morning,16.409416133473616,19.717589479474306,50.0
2016-01-12 06:59:08,-73.77679443359375,40.645332336425774,6,1,Tuesday,January,Weekday,Morning,21.268595645177342,18.079561823527374,71.0
2016-01-25 23:03:50,-73.77682495117188,40.6450653076172,23,0,Monday,January,Weekday,Late night,20.59123325591282,36.824858281811295,34.0
2016-01-21 09:04:51,-73.87303161621094,40.7741584777832,9,3,Thursday,January,Weekday,Morning,9.247858053403926,10.47915926731323,53.0
2016-01-02 09:06:27,-73.86261749267578,40.76842880249024,9,5,Saturday,January,Weekend,Morning,9.97965682226852,18.008403288304095,33.0
